row_index,antenna_id,resonant_freq_ghz,depth_db,prominence_db,confidence,method,is_valid_local_min
71,72,3.833333254,-0.157559,0.033834,0.008843,local_min,1
72,73,5.166666508,-0.205585,0.007042,0.010966,local_min,1
73,74,5.166666508,-0.154030,0.013755,0.007550,local_min,1
74,75,4.083333492,-2.407325,1.145051,0.225058,local_min,1
75,76,5.416666508,-0.250250,0.036291,0.013093,local_min,1
76,77,5.083333492,-0.217109,0.082711,0.014049,local_min,1
77,78,5.500000000,-18.742781,9.950601,0.871071,local_min,1
78,79,5.333333492,-0.202346,0.027642,0.010455,local_min,1
79,80,4.000000000,-11.255791,6.175530,0.711416,local_min,1
80,81,5.666666508,-6.297227,0.827797,0.371245,local_min,1
81,82,5.083333492,-9.453471,7.018964,0.698028,local_min,1
82,83,4.916666508,-18.335522,12.359032,0.907491,local_min,1
83,84,3.916666746,-0.149585,0.027754,0.007980,local_min,1
84,85,5.333333492,-28.401169,15.749485,0.959953,local_min,1
85,86,4.583333492,-30.782070,15.767644,0.961239,local_min,1
86,87,3.833333254,-0.174452,0.058183,0.010468,local_min,1
87,88,4.833333492,-3.398194,4.838067,0.349471,local_min,1
88,89,4.083333492,-9.463463,7.623140,0.712673,local_min,1
89,90,3.916666746,-0.160136,0.030504,0.008808,local_min,1
90,91,3.750000000,-0.152370,0.027629,0.008110,local_min,1
91,92,5.333333492,-14.541031,8.386946,0.811704,local_min,1
92,93,3.916666746,-0.156873,0.035912,0.008675,local_min,1
93,94,3.166666746,-9.888404,6.720885,0.703426,local_min,1
94,95,5.083333492,-0.203690,0.060882,0.012133,local_min,1
95,96,3.750000000,-5.652305,4.119161,0.488883,local_min,1
96,97,5.416666508,-0.194071,0.004955,0.009153,local_min,1
97,98,4.166666508,-5.894252,3.804842,0.491573,local_min,1
98,99,5.000000000,-8.088723,4.290828,0.581370,local_min,1
99,100,3.666666746,-18.017124,9.837302,0.865746,local_min,1
100,101,3.916666746,-0.156164,0.029271,0.008418,local_min,1
101,102,4.583333492,-2.470158,9.637767,0.444631,local_min,1
102,103,4.333333492,-9.239063,5.392989,0.648405,local_min,1
103,104,5.250000000,-8.271885,6.410891,0.620336,local_min,1
104,105,5.166666508,-0.218831,0.067741,0.014063,local_min,1
105,106,4.000000000,-1.982364,2.331079,0.191095,local_min,1
106,107,4.250000000,-4.717882,7.499658,0.483647,local_min,1
107,108,3.833333254,-4.300218,5.273717,0.399919,local_min,1
108,109,4.666666508,-7.785468,7.196490,0.578254,local_min,1
109,110,4.000000000,-4.745341,10.872856,0.556983,local_min,1
110,111,4.833333492,-6.176186,6.954922,0.517935,local_min,1
111,112,4.083333492,-11.645996,7.730630,0.761710,local_min,1
112,113,3.666666746,-0.204003,0.052699,0.013880,local_min,1
113,114,4.333333492,-6.684462,4.501625,0.532727,local_min,1
114,115,4.416666508,-14.736717,8.626583,0.819050,local_min,1
115,116,5.000000000,-2.769501,1.773628,0.220393,local_min,1
116,117,3.583333254,-1.590656,0.900410,0.161875,local_min,1
117,118,1.916666627,-6.820380,3.379737,0.512251,local_min,1
118,119,4.000000000,-9.149611,6.116061,0.667381,local_min,1
119,120,3.833333254,-0.158920,0.037460,0.009158,local_min,1
120,121,5.250000000,-0.218277,0.077280,0.013458,local_min,1
121,122,3.916666746,-0.159757,0.030965,0.008928,local_min,1
122,123,5.250000000,-0.237064,0.082917,0.015486,local_min,1
123,124,5.666666508,-6.083240,4.306061,0.512341,local_min,1
124,125,3.750000000,-0.151223,0.033174,0.008297,local_min,1
125,126,5.416666508,-21.289608,11.923738,0.911532,local_min,1
126,127,3.750000000,-0.155066,0.030452,0.008607,local_min,1
127,128,2.083333254,-0.026851,0.002491,0.001320,local_min,1
128,129,5.416666508,-0.228103,0.038010,0.012326,local_min,1
129,130,4.500000000,-9.367279,7.338770,0.703031,local_min,1
130,131,4.583333492,-6.771699,4.515245,0.547776,local_min,1
131,132,4.916666508,-3.959528,3.096183,0.347012,local_min,1
132,133,2.666666746,-0.685836,6.371667,0.284150,local_min,1
133,134,4.000000000,-0.157854,0.031555,0.008616,local_min,1
134,135,5.666666508,-8.214315,4.415857,0.566001,local_min,1
135,136,5.750000000,-7.003574,3.852957,0.534190,local_min,1
136,137,4.250000000,-6.478857,4.057549,0.525378,local_min,1
137,138,5.333333492,-17.823063,11.608832,0.894804,local_min,1
138,139,5.416666508,-0.229215,0.003757,0.010986,local_min,1
139,140,3.750000000,-0.152355,0.030503,0.008228,local_min,1
140,141,5.500000000,-0.218539,0.005292,0.010071,local_min,1
141,142,3.916666746,-9.047069,5.711488,0.654059,local_min,1
142,143,5.250000000,-5.377216,2.674882,0.390802,local_min,1
143,144,4.083333492,-13.609985,8.087097,0.795412,local_min,1
144,145,3.166666746,-19.852060,9.734714,0.870937,local_min,1
145,146,5.000000000,-1.460031,0.601621,0.117461,local_min,1
146,147,5.000000000,-0.164632,0.024389,0.009089,local_min,1
147,148,5.083333492,-19.650103,10.722957,0.888308,local_min,1
148,149,4.083333492,-11.200274,7.641700,0.752421,local_min,1
149,150,5.833333492,-31.172689,16.578377,0.966705,local_min,1
150,151,4.000000000,-0.158001,0.041137,0.008963,local_min,1
151,152,5.333333492,-0.195430,0.008073,0.009157,local_min,1
152,153,4.083333492,-1.417529,0.514018,0.087948,local_min,1
153,154,3.500000000,-6.943963,5.782581,0.586399,local_min,1
154,155,4.750000000,-23.388832,12.054285,0.917594,local_min,1
155,156,5.916666508,-0.288413,0.015469,0.013671,local_min,1
156,157,5.500000000,-0.252688,0.001437,0.014140,local_min,1
157,158,3.916666746,-0.158942,0.030752,0.008705,local_min,1
158,159,5.583333492,-13.577164,9.192147,0.817402,local_min,1
159,160,5.000000000,-13.509716,9.119952,0.818087,local_min,1
160,161,4.416666508,-7.070507,4.167156,0.548787,local_min,1
161,162,5.000000000,-6.564887,4.256709,0.529590,local_min,1
162,163,3.916666746,-6.286113,4.169885,0.521221,local_min,1
163,164,4.750000000,-8.946965,5.276104,0.638187,local_min,1
164,165,4.416666508,-3.143428,13.160163,0.526578,local_min,1
165,166,4.333333492,-13.173574,7.563557,0.777238,local_min,1
166,167,5.333333492,-16.105415,8.709611,0.831212,local_min,1
167,168,5.583333492,-9.087438,4.031744,0.593453,local_min,1
168,169,3.916666746,-17.034494,10.712542,0.876591,local_min,1
169,170,5.250000000,-6.646262,4.313900,0.533962,local_min,1
170,171,5.500000000,-17.004770,11.567177,0.889908,local_min,1
171,172,5.333333492,-0.186695,0.000238,0.008411,local_min,1
172,173,5.166666508,-0.169858,0.008119,0.008364,local_min,1
173,174,5.416666508,-0.196631,0.010594,0.009324,local_min,1
174,175,5.166666508,-15.704602,8.866334,0.832054,local_min,1
175,176,5.750000000,-17.180275,9.763642,0.860100,local_min,1
176,177,4.666666508,-11.868983,6.360150,0.726248,local_min,1
177,178,5.416666508,-8.448311,6.434127,0.573893,local_min,1
178,179,3.166666746,-14.685726,7.518778,0.791005,local_min,1
179,180,3.666666746,-16.481789,9.679868,0.854386,local_min,1
180,181,5.833333492,-11.814858,6.285648,0.722852,local_min,1
181,182,3.833333254,-5.726836,5.465100,0.472797,local_min,1
182,183,5.166666508,-0.174201,0.027470,0.009074,local_min,1
183,184,2.833333254,-13.933263,7.078605,0.771952,local_min,1
184,185,3.166666746,-11.349903,6.070855,0.709618,local_min,1
185,186,4.666666508,-10.821402,5.613314,0.686101,local_min,1
186,187,5.083333492,-0.161449,0.009256,0.007885,local_min,1
187,188,3.833333254,-0.154369,0.034007,0.008476,local_min,1
188,189,4.750000000,-8.017825,4.567381,0.589732,local_min,1
189,190,3.750000000,-8.053232,5.260719,0.614094,local_min,1
190,191,5.666666508,-0.703627,0.008023,0.032629,local_min,1
191,192,5.833333492,-0.294258,0.014606,0.014238,local_min,1
192,193,3.833333254,-9.014922,5.257951,0.638995,local_min,1
193,194,5.416666508,-13.390023,4.945194,0.698119,local_min,1
194,195,5.583333492,-10.643185,6.007740,0.696124,local_min,1
195,196,3.833333254,-0.153966,0.030807,0.008314,local_min,1
196,197,5.666666508,-10.277473,9.172315,0.737482,local_min,1
197,198,3.250000000,-4.736377,7.698060,0.489578,local_min,1
198,199,4.166666508,-12.631542,9.899412,0.822870,local_min,1
199,200,5.250000000,-8.227835,7.209898,0.624941,local_min,1
200,201,4.583333492,-22.315292,12.182177,0.917351,local_min,1
201,202,3.250000000,-3.402254,2.380061,0.319080,local_min,1
202,203,4.666666508,-12.986175,8.689995,0.802300,local_min,1
203,204,3.416666746,-9.990370,10.119648,0.739257,local_min,1
204,205,5.083333492,-9.884092,6.173917,0.686677,local_min,1
205,206,5.083333492,-10.777490,5.901685,0.694855,local_min,1
206,207,5.750000000,-2.587952,0.231710,0.124351,local_min,1
207,208,5.833333492,-8.410246,3.790700,0.559676,local_min,1
208,209,3.750000000,-12.058272,8.326874,0.782392,local_min,1
209,210,4.166666508,-2.621127,8.884188,0.435097,local_min,1
210,211,3.500000000,-12.254310,6.795203,0.744581,local_min,1
211,212,5.666666508,-9.399997,5.657860,0.629708,local_min,1
212,213,4.583333492,-7.747437,5.496363,0.610329,local_min,1
213,214,4.333333492,-7.584836,6.128993,0.614586,local_min,1
214,215,4.833333492,-18.975372,9.924080,0.871486,local_min,1
215,216,4.250000000,-3.873897,3.162334,0.364907,local_min,1
216,217,4.666666508,-21.381308,11.282691,0.902358,local_min,1
217,218,3.750000000,-3.603865,1.892863,0.326989,local_min,1
218,219,4.083333492,-14.353995,8.924524,0.822371,local_min,1
219,220,5.000000000,-0.219756,0.071762,0.014856,local_min,1
220,221,4.833333492,-24.603571,13.670299,0.938589,local_min,1
221,222,4.250000000,-9.523902,5.507247,0.658444,local_min,1
222,223,5.000000000,-0.150907,0.002816,0.006917,local_min,1
223,224,5.500000000,-10.262129,6.109451,0.690916,local_min,1
224,225,2.916666746,-16.034842,8.032884,0.814627,local_min,1
225,226,3.666666746,-1.522445,3.448112,0.217280,local_min,1
226,227,4.000000000,-0.199258,0.052873,0.013318,local_min,1
227,228,3.000000000,-13.417594,6.814999,0.759033,local_min,1
228,229,4.583333492,-19.725471,11.312447,0.898066,local_min,1
229,230,4.250000000,-0.160413,0.052198,0.009567,local_min,1
230,231,4.833333492,-3.280256,4.879681,0.346207,local_min,1
231,232,5.250000000,-0.175444,0.002188,0.008067,local_min,1
232,233,5.250000000,-0.258707,0.111259,0.017710,local_min,1
233,234,5.166666508,-9.873554,5.267119,0.657376,local_min,1
234,235,5.333333492,-1.931068,2.713541,0.205032,local_min,1
235,236,3.833333254,-0.151992,0.027750,0.008088,local_min,1
236,237,3.833333254,-11.213596,10.225559,0.793717,local_min,1
237,238,5.250000000,-0.241361,0.058754,0.014969,local_min,1
238,239,5.083333492,-19.893904,10.656300,0.887986,local_min,1
239,240,4.750000000,-11.230638,5.966755,0.704260,local_min,1
240,241,3.500000000,-0.155390,0.027151,0.008843,local_min,1
241,242,4.500000000,-13.967127,8.595035,0.811261,local_min,1
242,243,4.333333492,-10.080165,5.230223,0.660069,local_min,1
243,244,5.750000000,-18.467552,11.033755,0.888891,local_min,1
244,245,4.333333492,-8.473056,7.781598,0.681234,local_min,1
245,246,5.333333492,-0.185199,0.005064,0.008561,local_min,1
246,247,3.666666746,-1.705104,1.233344,0.136333,local_min,1
247,248,4.583333492,-8.283418,4.515762,0.594202,local_min,1
248,249,3.333333254,-4.815375,2.843987,0.416182,local_min,1
249,250,2.166666746,-4.423879,2.208088,0.378422,local_min,1
250,251,4.000000000,-0.150991,0.023905,0.007931,local_min,1
251,252,4.916666508,-3.341142,1.972992,0.266696,local_min,1
252,253,4.833333492,-13.063318,9.114021,0.812468,local_min,1
253,254,5.666666508,-0.254708,0.001048,0.012925,local_min,1
254,255,5.500000000,-5.827729,4.925072,0.508876,local_min,1
255,256,3.916666746,-0.152829,0.025581,0.008028,local_min,1
256,257,3.750000000,-16.112221,10.126480,0.860580,local_min,1
257,258,5.833333492,-11.445580,5.710400,0.670024,local_min,1
258,259,5.166666508,-0.157422,0.006738,0.007601,local_min,1
259,260,3.166666746,-11.904045,6.330529,0.725865,local_min,1
260,261,5.166666508,-0.186923,0.010071,0.009955,local_min,1
261,262,3.833333254,-0.182238,0.040795,0.011255,local_min,1
262,263,5.500000000,-0.239862,0.008595,0.011233,local_min,1
263,264,3.916666746,-9.086295,8.683392,0.697519,local_min,1
264,265,4.083333492,-10.155808,5.592945,0.673790,local_min,1
265,266,5.166666508,-9.084786,5.147166,0.635580,local_min,1
266,267,4.000000000,-0.156304,0.038101,0.008792,local_min,1
267,268,5.250000000,-10.313594,7.837739,0.740178,local_min,1
268,269,4.166666508,-12.340202,8.276426,0.784839,local_min,1
269,270,3.916666746,-5.089756,3.733049,0.455437,local_min,1
270,271,2.666666746,-0.032715,0.000927,0.001514,local_min,1
271,272,4.166666508,-13.972885,7.697025,0.789167,local_min,1
272,273,5.250000000,-15.033972,8.283671,0.813406,local_min,1
273,274,5.500000000,-7.086787,4.281968,0.530313,local_min,1
274,275,5.166666508,-8.103333,4.730682,0.598181,local_min,1
275,276,5.250000000,-8.586271,5.590151,0.630727,local_min,1
276,277,5.333333492,-17.203991,9.816153,0.861252,local_min,1
277,278,4.500000000,-10.843035,8.466293,0.764551,local_min,1
278,279,4.500000000,-4.310296,8.096262,0.484004,local_min,1
279,280,4.833333492,-14.569118,8.552284,0.815855,local_min,1
280,281,5.416666508,-0.233262,0.015331,0.012126,local_min,1
281,282,3.833333254,-0.153515,0.031383,0.008398,local_min,1
282,283,4.250000000,-5.310830,2.902353,0.442178,local_min,1
283,284,3.166666746,-5.903543,3.321262,0.480864,local_min,1
284,285,4.000000000,-0.156097,0.036198,0.008653,local_min,1
285,286,2.083333254,-0.461334,3.005471,0.152061,local_min,1
286,287,5.000000000,-0.145032,0.012078,0.007070,local_min,1
287,288,4.416666508,-2.165380,12.290886,0.474989,local_min,1
288,289,5.500000000,-24.004223,13.972431,0.940799,local_min,1
289,290,4.916666508,-16.007566,8.682937,0.830023,local_min,1
290,291,4.083333492,-12.394768,6.901560,0.749453,local_min,1
291,292,5.250000000,-0.246142,0.008801,0.012380,local_min,1
292,293,3.833333254,-0.157277,0.029224,0.008615,local_min,1
293,294,5.166666508,-0.227453,0.049271,0.015010,local_min,1
294,295,5.500000000,-0.854330,0.007039,0.039551,local_min,1
295,296,3.916666746,-0.153279,0.028512,0.008180,local_min,1
296,297,3.083333254,-9.042064,4.552721,0.614888,local_min,1
297,298,3.916666746,-18.236683,12.501461,0.908879,local_min,1
298,299,5.250000000,-30.579189,15.597781,0.959941,local_min,1
299,300,5.833333492,-10.794667,4.955401,0.644020,local_min,1
300,301,3.750000000,-4.331668,3.709553,0.398595,local_min,1
301,302,4.083333492,-4.324906,2.185951,0.368165,local_min,1
302,303,3.666666746,-9.665736,5.096943,0.647439,local_min,1
303,304,4.666666508,-9.082544,5.947646,0.661881,local_min,1
304,305,5.250000000,-9.884392,5.673897,0.671248,local_min,1
305,306,5.250000000,-11.179815,7.195320,0.739614,local_min,1
306,307,5.333333492,-0.199829,0.042311,0.010895,local_min,1
307,308,5.083333492,-10.661883,7.228446,0.730712,local_min,1
308,309,4.250000000,-15.735648,8.551728,0.825108,local_min,1
309,310,3.583333254,-5.009111,2.770160,0.424408,local_min,1
310,311,3.416666746,-8.527493,5.170322,0.624424,local_min,1
311,312,5.500000000,-18.071245,9.826806,0.865793,local_min,1
312,313,3.333333254,-2.344877,15.338536,0.513614,local_min,1
313,314,4.083333492,-0.152754,0.031305,0.008355,local_min,1
314,315,3.666666746,-11.499963,8.065819,0.767430,local_min,1
315,316,4.083333492,-7.481409,7.213425,0.586479,local_min,1
316,317,5.666666508,-0.288316,0.031826,0.016964,local_min,1
317,318,5.083333492,-9.509629,5.576713,0.660567,local_min,1
318,319,4.916666508,-5.432433,2.822806,0.442372,local_min,1
319,320,4.916666508,-5.901469,14.470069,0.641295,local_min,1
320,321,4.916666508,-2.392685,2.835435,0.229944,local_min,1
321,322,3.750000000,-0.152398,0.024098,0.008474,local_min,1
322,323,4.916666508,-3.496747,2.189447,0.283080,local_min,1
323,324,3.750000000,-0.160903,0.032146,0.009011,local_min,1
324,325,5.416666508,-0.541141,0.009247,0.024744,local_min,1
325,326,5.250000000,-14.407846,10.001468,0.844892,local_min,1
326,327,5.416666508,-10.390401,7.766039,0.738580,local_min,1
327,328,4.916666508,-18.473751,9.207031,0.854977,local_min,1
328,329,1.750000000,-2.692662,1.433834,0.256545,local_min,1
329,330,4.333333492,-5.927081,4.157449,0.504154,local_min,1
330,331,5.333333492,-0.203766,0.061368,0.011930,local_min,1
331,332,3.833333254,-0.153586,0.025650,0.008065,local_min,1
332,333,3.583333254,-7.705690,5.176419,0.601659,local_min,1
333,334,4.333333492,-21.420284,12.429762,0.918597,local_min,1
334,335,5.166666508,-17.970501,13.275946,0.915979,local_min,1
335,336,5.666666508,-9.078699,8.294064,0.630119,local_min,1
336,337,5.416666508,-13.932554,9.490097,0.830287,local_min,1
337,338,5.083333492,-6.642602,5.783663,0.532886,local_min,1
338,339,3.833333254,-0.147061,0.028115,0.007882,local_min,1
339,340,4.166666508,-0.183412,0.034406,0.011364,local_min,1
340,341,4.416666508,-2.594400,7.994112,0.412866,local_min,1
341,342,3.916666746,-8.575705,4.814640,0.613669,local_min,1
342,343,5.250000000,-4.840935,3.927948,0.406591,local_min,1
343,344,4.833333492,-12.233575,7.619390,0.767107,local_min,1
344,345,5.666666508,-0.238469,0.002516,0.010842,local_min,1
345,346,3.916666746,-0.156307,0.037765,0.008733,local_min,1
346,347,5.666666508,-20.472906,12.277430,0.914115,local_min,1
347,348,5.083333492,-10.672685,7.113107,0.729408,local_min,1
348,349,5.750000000,-0.848422,0.045144,0.041576,local_min,1
349,350,5.500000000,-14.403863,8.483568,0.812763,local_min,1
350,351,4.750000000,-6.812895,4.789421,0.548895,local_min,1
351,352,4.416666508,-0.191816,0.063478,0.013262,local_min,1
352,353,5.500000000,-11.244088,5.563091,0.690648,local_min,1
353,354,4.500000000,-10.631573,5.994165,0.693996,local_min,1
354,355,5.500000000,-0.178425,0.007375,0.008360,local_min,1
355,356,5.333333492,-0.260276,0.058895,0.016681,local_min,1
356,357,3.416666746,-9.674010,5.226455,0.651992,local_min,1
357,358,5.333333492,-18.147772,10.909110,0.885484,local_min,1
358,359,5.166666508,-14.136782,9.384675,0.830162,local_min,1
359,360,5.416666508,-8.537333,5.476375,0.629291,local_min,1
360,361,4.500000000,-5.317828,3.634239,0.439536,local_min,1
361,362,3.333333254,-8.403631,6.625794,0.664879,local_min,1
362,363,5.333333492,-0.135341,0.000729,0.006123,local_min,1
363,364,5.583333492,-17.917164,7.822675,0.819973,local_min,1
364,365,3.333333254,-2.041426,0.994306,0.195611,local_min,1
365,366,4.583333492,-0.369641,0.014049,0.019040,local_min,1
366,367,4.750000000,-10.613653,5.672556,0.684644,local_min,1
367,368,4.166666508,-10.287250,5.037355,0.657118,local_min,1
368,369,5.416666508,-3.633860,2.602456,0.278945,local_min,1
369,370,4.583333492,-8.130599,5.136235,0.610280,local_min,1
370,371,3.916666746,-17.266287,10.223863,0.869259,local_min,1
371,372,5.583333492,-11.235466,5.254822,0.680445,local_min,1
372,373,5.083333492,-11.191904,5.992102,0.704509,local_min,1
373,374,4.250000000,-3.055166,7.966440,0.431329,local_min,1
374,375,5.500000000,-0.238045,0.065721,0.014380,local_min,1
375,376,5.333333492,-18.760653,11.899591,0.903101,local_min,1
376,377,4.083333492,-5.929025,3.741481,0.493999,local_min,1
377,378,5.416666508,-0.208262,0.025089,0.010934,local_min,1
378,379,5.000000000,-15.282694,12.247195,0.884561,local_min,1
379,380,2.750000000,-14.360737,7.013674,0.774159,local_min,1
380,381,1.833333373,-13.436492,7.578956,0.780567,local_min,1
381,382,3.916666746,-0.153771,0.042307,0.008874,local_min,1
382,383,5.250000000,-0.272364,0.071253,0.019324,local_min,1
383,384,3.750000000,-15.825166,9.039823,0.836750,local_min,1
384,385,4.583333492,-14.752423,11.023676,0.865689,local_min,1
385,386,4.250000000,-6.141262,4.759016,0.527094,local_min,1
386,387,4.666666508,-1.746332,1.057398,0.127168,local_min,1
387,388,4.750000000,-5.956999,5.663858,0.487864,local_min,1
388,389,3.500000000,-5.325279,6.701410,0.482573,local_min,1
389,390,4.166666508,-7.598701,5.633026,0.610983,local_min,1
390,391,2.750000000,-11.718299,6.567813,0.730421,local_min,1
391,392,5.416666508,-0.244399,0.072588,0.014810,local_min,1
392,393,5.250000000,-0.246725,0.075709,0.015313,local_min,1
393,394,5.166666508,-0.171355,0.014931,0.008637,local_min,1
394,395,4.333333492,-0.747269,5.890002,0.271694,local_min,1
395,396,3.916666746,-0.164684,0.036751,0.009544,local_min,1
396,397,5.666666508,-15.053820,9.409062,0.838741,local_min,1
397,398,4.333333492,-0.290863,0.005886,0.014717,local_min,1
398,399,5.333333492,-13.047592,7.645291,0.777672,local_min,1
399,400,5.500000000,-3.673424,2.896138,0.314402,local_min,1
400,401,4.750000000,-6.254367,4.760083,0.510546,local_min,1
401,402,2.750000000,-5.554945,3.536823,0.474222,local_min,1
402,403,3.833333254,-0.150324,0.035511,0.008362,local_min,1
403,404,3.416666746,-5.916308,3.689312,0.493568,local_min,1
404,405,3.750000000,-7.147396,5.322409,0.586097,local_min,1
405,406,4.583333492,-12.174272,7.948290,0.774429,local_min,1
406,407,5.416666508,-0.236014,0.026705,0.012712,local_min,1
407,408,1.250000000,-8.773259,4.938451,0.622871,local_min,1
408,409,5.833333492,-1.121590,0.219430,0.062441,local_min,1
409,410,3.666666746,-0.175480,0.043238,0.011005,local_min,1
410,411,4.833333492,-3.053469,6.949760,0.403815,local_min,1
411,412,3.250000000,-12.193108,6.885860,0.746419,local_min,1
412,413,5.416666508,-4.889745,3.631697,0.398469,local_min,1
413,414,5.416666508,-9.657389,9.221525,0.703970,local_min,1
414,415,2.083333254,-21.384462,11.859809,0.910872,local_min,1
415,416,4.333333492,-25.159616,13.841964,0.941014,local_min,1
416,417,4.000000000,-0.155124,0.034463,0.008531,local_min,1
417,418,3.000000000,-11.240585,5.159543,0.677554,local_min,1
418,419,4.500000000,-3.590516,6.083176,0.399294,local_min,1
419,420,3.416666746,-12.889923,6.959117,0.757267,local_min,1
420,421,4.833333492,-0.165623,0.086263,0.011334,local_min,1
421,422,5.000000000,-0.170083,0.028887,0.009223,local_min,1
422,423,4.000000000,-7.257555,6.002280,0.591770,local_min,1
423,424,2.916666746,-12.316676,6.972454,0.750543,local_min,1
424,425,5.500000000,-0.594246,0.013770,0.027720,local_min,1
425,426,5.250000000,-15.472093,9.814915,0.850078,local_min,1
426,427,3.916666746,-0.160442,0.036774,0.008874,local_min,1
427,428,3.583333254,-14.797881,9.316177,0.834734,local_min,1
428,429,4.000000000,-0.158476,0.035381,0.008723,local_min,1
429,430,5.250000000,-0.154713,0.002423,0.007076,local_min,1
430,431,3.583333254,-12.818964,7.257156,0.764803,local_min,1
431,432,5.250000000,-11.675963,9.371662,0.797348,local_min,1
432,433,5.666666508,-9.302651,6.303203,0.677317,local_min,1
433,434,4.000000000,-0.153480,0.029770,0.008246,local_min,1
